url,author,heading,date,time,article_text
https://www.ft.com/content/6b54abe6-d205-11e8-a9f2-7574db66bcd5,Pan Kwan Yuk,Netflix jumps as investors binge on strong third quarter,2018-10-17,14:17:34,"It has been full stream ahead for Netflix’s stock on Wednesday.
Shares in the online video company jumped more than 8 per cent at the open as investors cheered Netflix’s blowout earnings and subscriber gains, which have helped allay concerns over slowing momentum that have dogged the stock in recent months. 
The company behind hit shows such as House of Cards, Lost in Space and Orange is the New Black added nearly 7m net new subscribers in the third quarter — exceeding the 5.3m Wall Street analysts were expecting and the 5m its executives had predicted three months ago.
Netflix also said it was expecting to add 1.5m and 6.1m domestic and international paid subscribers, compared to previous guidance of 1.35m and 5.2m.
The figures should go some ways to reassuring investors who fear Netflix might repeat a shock miss in subscriber additions in its second-quarter report in July, which sent its stock plunging. 
“Upside in both third-quarter results and the fourth-quarter guide essentially . . . confirms our view that second-quarter softness did not reflect any fundamental change in the business,” said Doug Anmuth, an analyst at JPMorgan.
Recommended
William Power at Baird added that international growth was especially encouraging. “The standout was the strong fourth-quarter international guidance,” he said. “International growth remains broad-based, with the company calling out Asia as a growing contributor.”
Despite Wednesday’s gains, the stock remains down 11 per cent from its June high of $423.20. 
Shares are nonetheless up 93 per cent for the year, underscoring the scale of Netflix’s stunning rally, which in May briefly propelled the company’s market capitalisation above of that of Walt Disney to make it the most valuable media group in the US.
Not everyone was blown away by Netflix’s latest results, however. Analysts at Keybanc downgraded their rating on the stock to “sector weight” from “overweight”, arguing that they see limited upside to the shares.
“While we remain positive on Netflix’s opportunity to grow subscribers and revenue, we believe revenue growth and accelerating margin expansion are needed to drive substantial upside from here,” they wrote. “The latter has not developed at a pace that exceeds our expectations, which suggests upside is more limited.”
Cash burn could also be another headwind given the company’s frantic pace of spending on original content such as the series Maniac, which starts Hollywood A-lister Emma Stone and comic actor Jonah Hill. 
Netflix forecast a free cash burn of $3bn this year and another $3bn in 2019 but expects an improvement after that. 
Long term debt stood at $8.3bn as of September 30, up from the $6.5bn reported at the end of 2017. The amount spent on interest payments meanwhile totalled $291.6m for the first nine months of the year, compared to $238m for the whole of 2017. 
Highlight
Remove highlight
"
https://www.ft.com/content/f6512c08-d163-11e8-a9f2-7574db66bcd5,Shannon Bond,Netflix subscriber growth shoots past estimates,2018-10-17,09:47:38,"Netflix shot past estimates for subscriber growth and earnings in the third quarter thanks to strong global growth, sending its shares surging after the close of trading on Tuesday.
The video streaming company added nearly 7m net new subscribers in the third quarter — exceeding the 5.3m Wall Street analysts were expecting and the 5m its executives had predicted three months ago. It now counts more than 137m subscribers globally.
Shares jumped as much as 16 per cent in after-hours trading in New York. The rise eased in pre-market action on Wednesday, with the stock up 12 per cent ahead of the Wall Street open.
The results eased worries Netflix might repeat an unusual miss in subscriber additions in its second-quarter report in July, which had then sent its stock plunging.
Overall, this was a strong quarter for the company. Normal service has been restored
The July report brought a sudden end to a rally that had seen Netflix shares more than double between early January and mid-July. The pressure has only been amplified by the recent sell-off among other previously high-flying technology stocks.
Investors and analysts keep a close eye on Netflix’s ability to attract new subscribers as it pours money into new films and television shows.
The company plans to spend $8bn on content this year and has justified its investments as vital to gaining and retaining viewers amid increasing competition from the likes of Walt Disney, Amazon and AT&T.
The company relies on debt to finance its ballooning levels of content spending. It said it now anticipates free cash outflows of about $3bn in 2018, down from an earlier forecast of $4bn.
In the third quarter, Netflix reported robust subscriber growth both in its home country and in international markets where it has made a big push in recent years. It added 1.1m subscribers in the US and 5.9m in other countries, ahead of its own forecast of 650,000 and 4.35m, respectively.
“Overall, this was a strong quarter for the company. Normal service has been restored,” said Paolo Pescatore, a telecoms and media analyst. “More importantly, strong growth in its overseas market is encouraging.”
Reflecting the scrutiny given to Netflix’s subscriber growth, the company said it would focus on a metric it can forecast more accurately: net growth in paid subscribers. This excludes people who use free trial memberships to its service.
Starting in January, Netflix will only issue guidance for paid memberships, Reed Hastings, chief executive, wrote in his letter to shareholders, saying they were “a more reliable indicator of revenue growth”.
Third-quarter net income surged to $403m, or 89 cents a share, from $130m, or 29 cents a share, a year ago. Revenue rose 34 per cent to $4bn. Analysts had estimated earnings of 68 cents a share and $4bn in revenue, according to S&P Global Market Intelligence.
Recommended
During the quarter, new seasons of popular Netflix shows such as Orange is the New Black, Bojack Horseman and American Vandal were accompanied by new original franchises such as Maniac and Sacred Games, its first original series in India. The company also noted the success of original films including the romantic comedy To All the Boys I’ve Loved Before.
Netflix gave bullish guidance for the current quarter, forecasting the addition of another 9.4m subscribers globally, ahead of analysts’ forecasts of 8.35m, according to FactSet.
Highlight
Remove highlight
"
https://www.ft.com/content/94d8c72c-d098-11e8-a9f2-7574db66bcd5,Tim Bradshaw,Netflix investors brace for repeat of subscriber ‘miss’,2018-10-16,03:00:49,"Netflix investors will discover on Tuesday whether July’s stunning subscriber miss was a one-off episode or the beginning of a new series of disappointments. 
Shareholders in what was briefly the world’s most valuable media company were left with a cliffhanger after Netflix’s last quarterly earnings report, when it missed its own forecasts by 1m subscribers. Netflix executives blamed their own internal forecasting for the misfire. 
The shock brought to a sudden end one of this year’s strongest rallies, with Netflix shares more than doubling between early January and mid-July. The pressure on Netflix’s shares has only been amplified by the recent sell-off among high-flying technology stocks. 
By the beginning of this week, the stock was still trading more than 15 per cent below the $400 level last seen three months ago, when Netflix’s market capitalisation had overtaken that of Walt Disney. 
Netflix bulls have been cheered by a report from the app analytics provider Sensor Tower that pointed to a return to the forecast-busting growth to which Wall Street had become accustomed. 
Sensor Tower estimated that third-quarter revenues from in-app subscriptions had increased more than 90 per cent year on year to $243.7m in the third quarter, thanks to more than 50m new app installations. 
As well as surging in newer markets such as Brazil and India, the data provider reported strong growth in the US, where some analysts had been concerned that saturation was limiting its scope for new subscribers. 
During the quarter, new seasons of popular Netflix shows such as Orange is the New Black, Bojack Horseman and American Vandal were accompanied by new original franchises such as Sacred Games and Maniac. 
Recommended
But analysts at Goldman Sachs warned on Monday that even if Netflix does beat its target of 5m net additional streaming subscribers for the third quarter, investors were still bracing for “more conservative” fourth-quarter guidance. 
Goldman’s analysts predicted a big jump in content spending in the second half of the year, with cash burn likely to increase from $2bn last year to $3.3bn in 2018. 
It cut its price target from $470 to $430, saying that other internet companies are trading off lower price-to-earnings ratios. Netflix’s enterprise value is currently 47.5 times its estimated ebitda for 2019, compared with 14 times for the sector as a whole. 
But the analysts also said that Wall Street “continues to underestimate the size of Netflix’s global addressable market, the impact of incremental content spending, and the growing value of Netflix to both distributors and content creators”.
The pressure on Netflix to keep increasing its multibillion-dollar content budget — estimated to hit $13bn this year — is only increasing as more and more rivals emerge in the video streaming market. 
Recommended
As well as the long-anticipated debuts of new streaming apps from Disney and Apple next year, AT&T executives have said they plan to launch a new online video service that would include content from Warner Bros and HBO by the end of 2019. 
Other retailers are following in the footsteps of Amazon Prime Video, with Wal-Mart and Costco reported to be trying to beef up their online channels. 
At the same time as physical retailers are looking to digital entertainment, Netflix is starting to embrace the traditional movie theatre alongside its latest push into feature films. The streaming pioneer is hoping that a theatrical release will capitalise on the buzz at recent film festivals surrounding three films: Roma, 22 July and The Ballad of Buster Scruggs. 
Highlight
Remove highlight
"
https://www.ft.com/content/a9f5bea8-bb58-11e8-94b2-17176fbf93f5,Anna Nicolaou,Viacom strikes Nickelodeon deal with Netflix,2018-09-18,21:17:05,"Viacom, owner of MTV and Paramount Pictures, has struck a deal to produce a new Nickelodeon series exclusively for Netflix, the latest move by chief executive Bob Bakish to push the company into a future beyond traditional television. 
While his peers have tried to battle streaming disrupters, Mr Bakish — installed two years ago by billionaire media titan Shari Redstone — is instead betting on co-operation. 
Viacom’s deal with the streaming service is the latest in a handful of such experiments the company has made in the past year to reverse its fortunes. 
Mr Bakish said the field for Netflix imitators, with traditional media companies launching their own streaming alternatives, was “going to get crowded”. “Look at what Disney is doing. Look at AT&T-Time Warner. It’s unclear what Comcast is going to do,” he said in an interview with the Financial Times. “With all that happening . . . developing a Netflix-like service does not make sense for Viacom.”
Mr Bakish has had his work cut out. Viacom, like its peers, has been hit by a shift from traditional television towards online alternatives, resulting in plunging viewership for storied channels such as MTV. Looming in the background, Viacom’s fate has been clouded by a power struggle between the Redstone family, which owns Viacom and CBS, and Les Moonves, who last week resigned as chief executive of CBS in the wake of sexual assault allegations. 
Ms Redstone has tried to merge Viacom with CBS, but Mr Moonves resisted. With Ms Redstone now firmly in control, analysts speculate that a deal could be back on the cards.
Mr Bakish said he saw “substantial synergies” for a combination with CBS. However he insists that Viacom is not actively looking for large deals. “If I had been distracted by [the deal rumours this year] . . . that would have been a bad thing,” he said. “I said: maybe a deal will get done, maybe it won’t, we’re going to keep focusing on Viacom.”
Viacom has revived decades-old shows like “The Hills” and “Jersey Shore”, which has helped bring viewers back to MTV — primetime ratings have climbed for four consecutive quarters. 
Mr Bakish hopes to work similar magic at Nickelodeon, where year-over-year ratings have shrunk by more than 20 per cent for all but three weeks of this year, according to Bernstein. To that end Viacom on Tuesday unveiled another revival — “Avatar: The Last Airbender”, an animated TV series that last aired in 2008, when it was syndicated television to 105 countries. This time around, it will only be available on Netflix. 
As part of the settlement agreed last week, several Moonves loyalists have left the CBS board, and the company dropped its lawsuit which attempted to dilute Ms Redstone’s voting power in CBS. The Redstones said they do not plan to propose a merger of CBS with Viacom for two years — but the independent board members are free to push for a deal. 
“[CBS] has a new board, that board has to get settled in and they have to decide what they want to do,” Mr Bakish said. “I’m not concerned about my fate,” he said, of the uncertainty about how Ms Redstone will proceed. “In some earlier discussions, people said I wouldn’t have a job. That was fine with me. I’m just focused on Viacom.”
Of the departure of Mr Moonves, one of the most powerful Hollywood executives to lose his job in the #metoo era, Mr Bakish declined to comment. “A lot has been written about that topic,” he said. “I don’t have anything to add.”
Highlight
Remove highlight
"
https://www.ft.com/content/ef05f706-b6e4-11e8-bbc3-ccd7de085ffe,Anna Nicolaou,Netflix sets its sights on the silver screen,2018-09-13,13:52:18,"Alfonso Cuarón, the acclaimed director of Gravity, arrived in Toronto this week to promote his first film in five years. Roma, an intimate drama set in 1970s Mexico and shot in black-and-white, has been described as a “masterpiece”, winning the grand prize at the Venice film festival and instantly becoming a contender for Academy Awards.
But the film has perhaps garnered just as much attention for being distributed by Netflix, which has stormed the autumn festivals in recent weeks as it aims for a standout success in film — a format that has not lent itself as easily to streaming as television. While series such as Stranger Things and Orange Is The New Black made Netflix a singular force in TV, it has yet to repeat that performance with movies. 
“For the past year, [Netflix] has been the topic of conversation at most meetings,” said the chief executive of a film financing company. “At first there was this glorification . . . that Netflix was saving the business. Then there was backlash. And now we’re in this period of questioning: what exactly are they doing?”
Netflix wants to change that view. A year and a half ago, it hired producer Scott Stuber to develop its film business. This autumn will be the first big test of Mr Stuber’s strategy, as a number of projects under his watch debut in the coming months. 
The Toronto International Film Festival, which has become an unofficial start to the six-month Oscar’s race, welcomed Mr Cuarón with a lavish red carpet gala, where he dutifully thanked Netflix executives for “bringing this film to the world”. Roma, one of Mr Stuber’s first projects to hit the screens, is set to be shown nine times in Toronto as part of a marketing blitz by Netflix, and observers speculate it could finally yield the company a coveted best picture nomination.
The push comes at a crucial time for Netflix, whose years-long stock rally was abruptly halted this summer after the company revealed a rare miss in quarterly subscriber growth — more than $20bn was wiped from its market value minutes after the news broke. However, despite the slowdown, Neftlix gave no indication that it would cut spending this year; rather, it insists that investing in new content is the key to attracting customers.
Analysts agree. “Having great movies that are exclusive to the platform is absolutely critical,” said Rich Greenfield, analyst at BTIG. That said, “it’s really early . . . we haven’t seen any of [Stuber’s] films come out yet”.
The company has taken on more than $8.3bn in long-term debt to fund its original content, and expects free cash outflows of as much as $4bn for 2018. Ted Sarandos, chief content officer at Netflix promised investors in July that its films would become as successful as its TV shows, “but it will take another year or so as we get into it”. 
Netflix’s presence hung heavily over Toronto this week as Roma’s rapturous reception reignited a debate about the future of the movie business. The company brought eight films to Toronto, including Outlaw King, a Scottish war drama that opened the festival — the first time a big festival has given the highest profile slot to any streaming service. It was also very much in evidence at the Venice and Telluride festivals a few weeks ago.
This was in sharp contrast with its Cannes experience earlier this year. Cannes’ leadership banned Netflix films from competing for awards unless it showed them in French cinemas. Netflix refused and pulled out of the festival entirely.
The sticking point was that Netflix releases its films online at the same time as in cinemas — if they place them there at all — which has infuriated cinema owners. Netflix has been firm in this strategy, but it has been rumoured that the company might compromise and give Roma a traditional cinema release in its Oscar quest. Netflix has not yet made this decision on Roma, according to industry executives familiar with the matter.
Amazon and Apple also descended upon Toronto which, like Sundance, is a showcase for awards-worthy movies that have not yet secured distribution deals. Netflix also competes against established studios such as Universal Pictures, Walt Disney, 21st Century Fox, and Warner Bros. 
Some filmmakers argue that Netflix and Amazon are funding smaller films that the studios have turned away from in favour of big blockbusters. Producer James D Stern worked with Netflix on the films Come Sunday and The Discovery, and “in both cases, I’m not sure those films would get made at all without Netflix”, he says. 
Distributing with Netflix also makes for “a lot less pressure”, said Mr Stern, who produced The Old Man and The Gun, a Robert Redford western that premiered in Toronto this week. “You can make the right film for the right money, without dying on opening weekend because you’re looking at every ticket.”
Additional reporting by Tim Bradshaw in Los Angeles
Highlight
Remove highlight
"
https://www.ft.com/content/ca0595d8-aa0a-11e8-89a1-e5de165fa619,Matthew Garrahan,Rachel Whetstone swaps Facebook for Netflix to run global comms,2018-08-27,18:44:08,"Rachel Whetstone is swapping Facebook for Netflix to run global communications for the streaming service as it focuses on international markets that have become the source of most of its subscriber growth.
The British executive is a seasoned Silicon Valley operator who worked at Uber and Google before she moved to Facebook last year. She joins Netflix as it is spending an increasing share of its $8bn programming budget outside the US: it recently revealed plans to spend about $1bn on original productions in Europe alone. 
Reed Hastings, Netflix’s chief executive, said Ms Whetstone’s “deep knowledge and international expertise” would be “invaluable as we bring Netflix and its expanding line-up of original content to an increasingly global audience”. 
Ms Whetstone joined Facebook a year ago as vice-president of communications for Instagram, WhatsApp and Messenger. This followed a two-year stint at Uber, where she was hired as the ride-sharing group tried to build a more experienced management team following a period of rapid growth.
Before Uber, she spent a decade at Google, where, as senior vice-president of communications and public policy, she had a ringside seat as the company grew to become a leader in search, adding new products and services. In that time, Google also ran into regulatory trouble in Europe, where it was investigated by the European Commission over claims that it had abused its dominant position in search. 
This European experience will be important in her new role at Netflix, given that European media companies are increasingly wary of the company and the implications of its growth on public service broadcasters.
As one of the so-called “Faangs”— a group of tech stocks that includes Facebook and Google — Netflix has attempted to win over European governments sceptical of the inroads it has made against state broadcasters by highlighting the jobs it creates through its work in Europe.
Netflix shares have soared in recent years thanks to strong subscriber growth outside its core US market. The shares slumped last month on disappointing subscriber growth, ending a year-long rally, although they have since won back some of their losses.
Earlier in her career, Ms Whetstone worked at Conservative central office in London alongside the likes of future chancellor George Osborne. She joined Google in 2005. 
She is married to Steve Hilton, the former top David Cameron adviser who fell out with the UK prime minister over immigration and Brexit: Mr Hilton now presents his own television show on Rupert Murdoch’s Fox News Channel. 
Highlight
Remove highlight
"
https://www.ft.com/content/49e2de04-9ef9-11e8-85da-eeb7a9ce36e4,Peter Wells,Netflix finance chief to step down after seven years,2018-08-13,16:31:52,"Netflix’s chief financial officer David Wells is stepping down after more than seven years in the role.
Mr Wells, who has been at the video streaming group since 2004 and CFO since December 2010, will stay with the company until a successor takes the reins. Netflix would consider both internal and external candidates for his replacement, it said. 
Since Mr Wells took over from predecessor Barry McCarthy, who led Netflix’s initial public offering in 2002, the company’s share price has increased by more than 1,000 per cent, with subscribers rising from 20m at the end of 2010 to more than 130m in the most recent quarter. 
Mr Wells has presided over Netflix’s huge investment into original content, now running at $8bn a year, as well as taking on substantial debt to finance it. His 14 years at the Silicon Valley-based online video company recently included a two-year posting in Amsterdam, to help develop its European expansion. 
“After discussing my desire to make a change with Reed [Hastings, chief executive], we agreed that with Netflix’s strong financial position and exciting growth plans, this is the right time for us to help identify the next financial leader for the company,” Mr Wells said in a statement on Monday. 
Mr Wells, 47, said he wanted the next chapter of his life to focus more on philanthropy, but was also interested in “big challenges”.
Netflix shares were hit last month after the company revealed it added 1m fewer subscribers than expected during its second quarter and issued a conservative outlook for the current quarter. 
Recommended
It expects free cash outflows of as much as $4bn for 2018 and said it would continue to finance its spending on content through debt rather than by tapping equity markets.
The company blamed its own internal forecasting errors for the disappointment, which was its biggest miss in two years. 
Netflix shares are down 17 per cent from their record high in early July but are still up by about 70 per cent in the year to date. The stock was down about 1 per cent on Monday after news of Mr Wells’ planned departure. 
To fuel its push into original shows, which began in earnest with the release of House of Cards in 2013, Netflix has taken on more than $8.3bn in long-term debt, as of the most recent quarter. At the end of June, the company had $18.4bn in total streaming content obligations, including both licensed and original TV shows and movies. The final season of House of Cards is expected to air in November. 
According to Netflix’s annual proxy statement in April, Mr Wells was due to be paid $2.8m this year, including an annual stock option allocation then worth $2.5m. His total remuneration in 2017 reached $5.2m. 
“David has been a valuable partner to Netflix and to me,” Mr Hastings said in Monday’s statement. “He skilfully managed our finances during a phase of dramatic growth that has allowed us to create and bring amazing entertainment to our members all over the world while also delivering outstanding returns to our investors.”
Highlight
Remove highlight
"
https://www.ft.com/content/4471e5ce-9c32-11e8-9702-5946bae86e6d,Suzi Feay,"Disenchantment, Netflix — a sheer delight",2018-08-10,11:58:52,"Matt Groening’s new cartoon series Disenchantment (Friday, Netflix) is a sheer delight, set in a dysfunctional fairytale world where a tyrannical king is determined to marry off his hard-drinking tomboy daughter to a handsome prince from a wealthy realm. Naturally, the princess doesn’t fancy the idea: “I thought I’d get married for true love, or because I was wasted.” The suitor they eventually choose is delightfully voiced by stentorian Matt Berry: “Lead the way, loins!” How to evade this dread fate? Fortunately, the princess has allies, her friend Elfo and “personal demon” Luci (“Do it, do it!” he instructs of any wayward course of action). Noel Fielding voices a happy-go-lucky executioner and the queen is a sliver of reptilian beauty looking remarkably like Melania Trump. Our wishes have all come true. 
★★★★★
Follow @FTLifeArts on Twitter to find out about our latest stories first. Subscribe to FT Life on YouTube for the latest FT Weekend videos
Highlight
Remove highlight
"
https://www.ft.com/content/99cd5e44-9a71-11e8-ab77-f854c65a4465,Robin Wigglesworth,Musk tweet recalls Netflix’s social-media disclosure flap,2018-08-07,19:05:20,"Tesla founder Elon Musk’s tweet that he was considering taking the electric car company private at $420 a share is unorthodox, but if the interest is legitimate it may not fall foul of the Securities and Exchange Commission’s rules on proper disclosure.
The SEC’s ruminations on social media disclosure dates back to July 2012, when Reed Hastings, the chief executive of Netflix, wrote on his personal Facebook page that the streaming service had just enjoyed a record-breaking month. That caused Netflix’s shares to rocket higher once traders cottoned on to the posting.
The SEC initially took a dim view of this possible breach of “Regulation Fair Disclosure”, and served Mr Hastings with a notice warning that it would probably bring some kind of action against the Netflix chief. Mr Hastings countered that he had 200,000 subscribers to his Facebook page, so the post should be considered a public disclosure, and pointed out the company had already disclosed it was approaching the 1bn hours of streaming mark. 
Ultimately, the SEC in April 2013 agreed with Mr Hastings that disclosure over major open social media sites could constitute public disclosure — as long as investors have been alerted to what social media will be used to disseminate the information.
“One set of shareholders should not be able to get a jump on other shareholders just because the company is selectively disclosing important information,” George Canellos, then-acting director of the SEC’s enforcement division, said in a statement at the time. “Most social media are perfectly suitable methods for communicating with investors, but not if the access is restricted or if investors don’t know that’s where they need to turn to get the latest news.”
While Mr Hastings and Netflix hadn’t previously disclosed that market-sensitive information might appear on the CEO’s Facebook page, the SEC said that there was enough “uncertainty” around the practice that it decided not to pursue any enforcement action against Mr Hastings.
Turning to Mr Musk, the Tesla founder has over 22m followers on Twitter, and given his active presence on the social media site — and proclivity to tweet out potentially market-sensitive information — the car company could have a good case to argue that a tweet does not fall foul of RegFD.
Highlight
Remove highlight
"
https://www.ft.com/content/fa1d1e5c-8aa3-11e8-b18d-0181731a0340,Tim Bradshaw,Netflix takes another step into audio with Sirius XM deal,2018-07-18,16:18:49,"Netflix is taking a step into the world of audio entertainment, with a promotional channel on Sirius XM radio to showcase its growing roster of comedians.
The tie-up with the US satellite radio broadcaster will promote material from the likes of Jerry Seinfeld, Amy Schumer, Aziz Ansari and Sarah Silverman, who have all produced stand-up comedy shows for Netflix in the past. The new full-time channel is expected to go live in January 2019, the two companies said on Wednesday. 
The deal marks the first time that Netflix has joined forces with another subscription-based media company and will be its first foray into radio. 
However, for now at least, the move has been couched more as a promotional vehicle for Netflix than a strategic shift. Sirius XM gives Netflix a way to reach customers in the one place they can’t watch its shows - in the car. 
Netflix has strayed from video into audio before - through podcasts. 
In April, it launched a podcast series, You Can’t Make This Up, going behind the scenes of its original documentaries, including Wild Wild Country and its Oscar-winning film Icarus. Wormwood, a documentary series by filmmaker Errol Morris exploring the death of a CIA scientist in the 1950s, was given its own companion podcast mini-series last year. 
On the same day as announcing the Sirius deal, Netflix also unveiled a redesign of its big-screen TV app - where most of its subscribers spend the bulk of their viewing time. The new interface, which starts rolling out on Wednesday, adds a sidebar that makes it easier to search between movies and TV series, as well as a shortcut to shows that viewers have saved for later on “My List”. 
Netflix shares have had a wild, wild ride this week, plunging as much as 13 per cent on Tuesday morning after it missed its own subscriber forecasts. After briefly losing its position as the world’s most valuable media group to Walt Disney, Netflix stock rallied later on Tuesday and the two companies’ market caps were neck-and-neck by Wednesday lunchtime at around $165bn. 
Highlight
Remove highlight
"
https://www.ft.com/content/e76910eb-a786-3437-850d-c492cca44aa5,Alexandra Scaggs,The Netflix dilemma -- updated,2018-07-17,12:10:47,"Netflix, the ever-churning content flywheel, reported subscriber growth of 5.2m in the second quarter, below its own forecasts of 6.2m. 
This led to a slide of more than 10 per cent in its share price: 
Its bonds fared a bit better, but still fell:
This backs up the idea that platforms get their equity value from user numbers, not profits or revenues. Indeed, Netflix's second-quarter user growth was 16 per cent lower than expected, and shares fell nearly 15 per cent in after-hours trading, almost in line with the user shortfall. 
And because Netflix needs to grow its user numbers to improve its valuation, it faces the same dilemma as any content platform: a trade-off between the quality of its content and the quantity of its users.
This tradeoff is glossed over in a recent series of posts about the company on REDEF, an aggregation site of “interest remixes”. The latest argues that “ Netflix isn't being reckless, it's just playing a game no one else dares”. The name of that game is monopoly, according to author Matthew Ball, former head of strategy at Amazon Studios: 
In short, he says the streaming company wants to replace television altogether: “The company doesn’t want to be a leader in video, or even the leader in video – it wants to monopolize the consumption of video; to become TV.”
Succeeding in that goal requires providing content for everyone, from the career television snob to the medical assistant seeking to unwind after a long day of work. If Netflix is indeed set on developing and producing most of its own content, it is not clear it can succeed in reaching all of those markets at once.
The issue is quality. While programming in the US has gone through a bit of a renaissance, and high-quality shows do seem to find more commercial success now, let's level here: most of those quality shows are not developed by Netflix. 
While we will not begrudge anyone their go-to costume drama or ultraviolent science fiction, the best television shows in recent years have been financed and developed by networks on the fringes of popular programming: Atlanta on FX, Counterpart on Starz, and Mr Robot on -- however improbably -- USA. 
It is interesting that Ball is a former Amazon employee, because all of these shows can be found on Amazon's video-streaming platform, and none of them are carried by Netflix.
Even Babylon Berlin, Netflix's ambitious period drama about Weimar Germany, was not developed or produced by the streaming platform, but by a collection of European production companies and Sky, the UK television network.
That backs up the argument that Netflix cannot be all things to all people, especially because it develops and produces most of its programming in-house. If it needs to hit a viewership home run with each of its original programs, it cannot afford to take a risk on “ Twin Peaks with rappers” -- instead it will go with the safer bet, which is more Twin Peaks. 
It can be argued that the rise of prestige television would not have happened without the internet's fragmentation of consumption. Such programming is by its nature challenging and not widely accessible, and requires consumers who have enough insulation from the daily stressors of life that they can afford to spend their leisure time thinking about its existential tensions. 
Lest we forget, even today, the most popular show in the US is 'The Big Bang Theory,' which has a plotline banal enough to “ turn [one] off from the ^%$*&$^ situation comedies altogether.”
HBO understands this. Amazon understands this. Netflix might understand this -- but if it does, it seems to want to become the new CBS, not the new HBO. And if it cannot develop both mass-market hits and more artful fare, it will not be able to replace television entirely. (Not without buying more content from networks, at least.)
In fact, a note published by UBS last week argues that it is not slowing subscriber growth that is the problem, but declining engagement: 
UBS downgraded the shares to neutral and cut their price target to $375 from $425 raised their price target to $425 before the results. From the note: 
They have since cut their price target to $360, calling the earnings report a “clear break from recent business model momentum”. 
It may be the case that Netflix has decided to re-focus on movies, as it says it has original films with Martin Scorsese and Michael Bay in the works. But movies require a bigger initial time commitment from the viewer, and they are not bingeable in the same way as, say, a sci-fi spy drama that doubles as a Cold War allegory and a deeper interrogation of human nature. 
The winner may in fact receive the spoils, as Ball argues -- but without better content, it is not clear the winner will be Netflix. 
Related links:   Netflix isn't being reckless, it's just playing a game no one else dares (Netflix misunderstandings pt 3) - REDEF  Netflix is a product & technology company (misunderstandings pt 2) - REDEF  Netflix's content budget is bigger than it seems (misunderstandings pt 1) - REDEF 
Highlight
Remove highlight
"
https://www.ft.com/content/242cf4dc-89e7-11e8-b18d-0181731a0340,Mamta Badkar,Netflix left out in the cold as Fang stocks hit new high,2018-07-17,20:05:28,"Investors may have lost their appetite for Netflix shares on Tuesday but their hunger for the original Fang stocks pushed three of the four companies to fresh all-time highs and propelled the Nasdaq Composite to a fresh record as well. 
Facebook shares climbed as much as 1 per cent to an all-time high of $209.34 while Google-parent Alphabet rose as much as 1.9 per cent to $1,218.76 per cent. 
Amazon, the third of the original quartet, rose as much as 1.6 per cent to $185.69, leaving shares up 58 per cent so far this year. The advance in shares of Jeff Bezos’ ecommerce juggernaut came despite the embarrassing technical glitch the US website suffered at its 36-hour global discount event dubbed ‘Prime Day’ on Monday and strikes by its workers in Germany on Tuesday. 
Netflix was the main outlier falling as much as 14.1 per cent — after saying its quarterly net new subscribers fell 1m shy of analysts estimates before — clawing back those losses to trade about 6 per cent lower. 
Despite the sell-off in the streaming site the Nasdaq Composite scaled new highs rising 0.7 per cent to 7,863.06. The broader NYSE Fang+Index that includes Tesla, Apple, Nvidia, Twitter, Baidu and Alibaba however failed to match that feat but was up 0.8 per cent on the day. 
Highlight
Remove highlight
"
